,Unnamed: 0.1,Unnamed: 0,CustomerId,Gender,Age,PostalCode,MinTrxValue,MaxTrxValue,TotalTrxValue,Cash,CreditCard,Cheque,SinceLastTrx,Churn,SqrtTotal,SqrtMax,SqrtMin
640,640,642,864,female,69.0,4,4.16,283.69,337.24,1,0,0,757.0,yes,18.364095403803585,16.84309947723399,2.039607805437114
641,641,643,548,male,26.0,2,0.03,0.9,2.5,1,1,1,605.0,no,1.5811388300841898,0.9486832980505138,0.17320508075688773
642,642,644,841,female,83.0,4,0.01,138.32,271.27,1,1,1,798.0,yes,16.470276257549536,11.760952342391326,0.1
643,643,645,557,female,47.0,6,0.03,196.96,283.55,1,1,1,1152.0,yes,16.838942959699104,14.034243834279067,0.17320508075688773
644,644,646,923,male,26.0,7,162.16,162.16,162.16,0,1,0,290.0,no,12.734205903785284,12.734205903785284,12.734205903785284
645,645,647,391,male,63.0,4,3.76,265.07,273.54,1,0,0,1061.0,yes,16.539044712437295,16.28097048704407,1.9390719429665315
646,646,648,976,male,20.0,6,1.23,1.27,2.5,1,0,0,754.0,yes,1.5811388300841898,1.1269427669584644,1.1090536506409416
647,647,649,751,male,17.0,4,1.14,76.32,251.7,0,1,0,520.0,no,15.865055940651454,8.736131867136622,1.0677078252031311
648,648,650,512,female,17.0,5,272.93,272.93,272.93,0,1,0,415.0,yes,16.520593209688325,16.520593209688325,16.520593209688325
649,649,651,40,male,38.0,8,425.98,425.98,425.98,0,1,0,916.0,no,20.63928293328041,20.63928293328041,20.63928293328041
650,650,652,356,female,44.0,4,8.65,257.81,371.43,1,1,0,827.0,yes,19.272519295618828,16.056462873248268,2.9410882339705484
651,651,653,133,male,42.0,8,1.31,459.66,763.48,1,0,1,1120.0,yes,27.63114185117944,21.43968283347494,1.1445523142259597
652,652,654,554,male,32.0,4,0.06,598.69,653.66,1,1,0,914.0,no,25.566775314849544,24.468142553124054,0.2449489742783178
653,653,655,643,male,81.0,3,0.01,0.88,2.5,1,1,0,541.0,no,1.5811388300841898,0.938083151964686,0.1
654,654,656,404,male,91.0,3,80.99,243.9,324.89,0,1,0,1104.0,yes,18.024705268048073,15.617298101784444,8.99944442729661
655,655,657,292,male,31.0,3,23.59,306.45,465.57,1,0,1,691.0,no,21.577071163621813,17.50571335307419,4.856953777832357
656,656,658,144,male,35.0,5,258.97,258.97,258.97,0,1,0,609.0,no,16.092544857790518,16.092544857790518,16.092544857790518
657,657,659,684,female,60.0,8,157.87,157.87,157.87,0,1,0,800.0,yes,12.564632903511347,12.564632903511347,12.564632903511347
658,658,660,425,male,76.0,5,1.05,126.68,205.38,0,1,1,889.0,no,14.331085094995423,11.255221010713207,1.02469507659596
659,659,661,105,female,71.0,7,256.26,256.26,256.26,1,0,0,1558.0,yes,16.008122938058666,16.008122938058666,16.008122938058666
660,660,662,567,male,49.0,5,20.5,627.55,884.52,0,1,0,187.0,no,29.740880955344952,25.050948085850962,4.527692569068709
661,661,663,929,female,63.0,4,16.83,60.28,107.35,1,1,0,621.0,no,10.360984509205677,7.764019577512669,4.102438299353203
662,662,664,641,female,19.0,4,0.9,153.44,259.27,1,1,0,323.0,yes,16.101863246220915,12.387090053761618,0.9486832980505138
663,663,665,99,male,72.0,5,19.27,246.42,734.13,1,1,1,684.0,no,27.094833455845414,15.697770542341354,4.389760813529594
664,664,666,124,male,36.0,5,1.27,155.47,271.55,1,1,1,634.0,no,16.47877422625846,12.46876096490746,1.1269427669584644
665,665,667,537,male,36.0,7,10.12,508.25,741.55,1,1,1,799.0,no,27.23141568115767,22.544400635190993,3.181194744117373
666,666,668,28,female,53.0,4,4.77,133.02,188.87,1,1,1,1310.0,yes,13.742998217274133,11.533429672044653,2.1840329667841556
667,667,669,8,male,48.0,7,512.8,512.8,512.8,0,1,0,989.0,no,22.645087767549057,22.645087767549057,22.645087767549057
668,668,670,787,male,54.0,4,0.01,21.09,36.24,1,0,1,896.0,yes,6.019966777316965,4.592385001282014,0.1
669,669,671,90,female,45.0,5,0.11,285.76,296.16,1,1,1,1052.0,yes,17.209299811439163,16.90443728729235,0.33166247903553997
670,670,672,730,male,57.0,5,0.27,224.25,432.19,1,0,0,1205.0,yes,20.789179878003846,14.974979131871937,0.5196152422706632
671,671,673,863,male,42.0,6,0.02,421.57,787.82,0,1,1,319.0,no,28.06813139487558,20.532169880458323,0.1414213562373095
672,672,674,833,female,28.0,6,8.47,161.62,361.84,0,1,0,570.0,no,19.022092419079453,12.712985487288185,2.91032644217105
673,673,675,445,male,23.0,2,25.85,236.59,421.9,0,1,0,390.0,no,20.540204478047436,15.381482373295494,5.084289527554465
674,674,676,972,female,23.0,6,0.06,2.44,2.5,1,0,0,520.0,no,1.5811388300841898,1.5620499351813308,0.2449489742783178
675,675,677,843,male,39.0,6,0.0,73.08,127.83,1,1,0,879.0,yes,11.306192993222785,8.548684109265004,0.0
676,676,678,498,male,46.0,1,0.01,619.27,624.8,0,1,1,644.0,no,24.99599967994879,24.885136125808113,0.1
677,677,679,396,male,55.0,3,768.64,768.64,768.64,0,1,0,682.0,no,27.72435752186153,27.72435752186153,27.72435752186153
678,678,680,73,male,38.0,6,5.85,480.91,558.34,0,0,1,1394.0,no,23.629219199965114,21.92966028008642,2.4186773244895647
679,679,681,42,female,22.0,8,431.57,431.57,431.57,0,1,0,505.0,no,20.774262923146033,20.774262923146033,20.774262923146033
680,680,682,791,female,43.0,5,0.02,360.31,398.78,1,0,0,980.0,no,19.969476708216465,18.98183342040489,0.1414213562373095
681,681,683,750,male,17.0,6,4.33,30.67,45.69,0,1,0,683.0,no,6.759437846448475,5.538050198400155,2.080865204668481
682,682,684,895,female,69.0,7,2.55,172.94,380.87,0,1,0,681.0,yes,19.515890960957943,13.150665382405561,1.5968719422671311
683,683,685,718,male,42.0,4,0.47,78.87,242.68,0,1,1,509.0,no,15.578189882011324,8.880878334939625,0.6855654600401044
684,684,686,82,male,63.0,3,0.47,404.29,930.32,1,1,1,715.0,no,30.50114751939671,20.106963967740132,0.6855654600401044
685,685,687,251,female,38.0,5,106.59,337.35,443.94,0,1,0,981.0,yes,21.069883720609376,18.367090134259158,10.324243313676794
686,686,688,477,male,51.0,6,0.38,779.9,981.38,1,1,0,540.0,no,31.326985172531366,27.926689742968104,0.6164414002968976
687,687,689,838,male,21.0,6,379.65,379.65,379.65,0,1,0,519.0,no,19.484609310940776,19.484609310940776,19.484609310940776
688,688,690,982,male,79.0,5,3.92,64.93,140.47,0,0,1,763.0,yes,11.852004049948684,8.057915363169311,1.9798989873223332
689,689,691,653,male,67.0,6,0.28,315.38,470.23,1,1,0,1016.0,no,21.68478729432226,17.758941409892653,0.5291502622129182
690,690,692,887,male,27.0,5,0.02,66.84,97.66,1,1,0,492.0,no,9.882307422864358,8.175573374387879,0.1414213562373095
691,691,693,814,male,57.0,5,6.43,123.69,383.02,1,1,0,999.0,yes,19.5708967602407,11.12160060422959,2.535744466621193
692,692,694,894,male,66.0,5,0.0,203.88,226.42,1,0,0,806.0,yes,15.047258886587949,14.278655398881227,0.0
693,693,695,715,female,41.0,7,2.14,301.69,576.35,1,0,1,834.0,yes,24.007290559328016,17.369225659193905,1.4628738838327795
694,694,696,519,male,44.0,5,0.74,202.61,430.1,1,1,1,637.0,no,20.738852427268004,14.23411395205195,0.8602325267042626
695,695,697,534,male,55.0,5,0.97,11.83,24.4,0,0,1,937.0,yes,4.9396356140913875,3.4394767043839676,0.9848857801796105
696,696,698,790,female,37.0,4,47.21,359.22,406.43,0,0,1,841.0,yes,20.160109126688774,18.953100010288555,6.870953354520754
697,697,699,566,female,42.0,4,45.21,102.23,336.45,0,1,0,969.0,yes,18.342573429047516,10.110885223361999,6.723838189605696
698,698,700,470,male,36.0,2,759.62,759.62,759.62,0,1,0,480.0,no,27.56120461808591,27.56120461808591,27.56120461808591
699,699,701,423,female,51.0,2,32.47,78.28,110.75,0,1,0,261.0,yes,10.523782589924593,8.847598544237865,5.69824534396335
700,700,702,98,male,64.0,8,5.65,331.96,455.16,1,0,1,1088.0,yes,21.33447913589643,18.219769482625185,2.3769728648009427
701,701,703,312,female,20.0,4,0.76,324.28,480.19,1,1,0,533.0,no,21.913238008108248,18.00777609811939,0.8717797887081347
702,702,704,268,female,42.0,4,9.68,158.22,316.57,1,0,1,1165.0,yes,17.792414113885727,12.578553175941977,3.111269837220809
703,703,705,983,male,43.0,5,13.24,284.46,385.12,0,1,0,341.0,yes,19.624474515257727,16.86594201341864,3.6386810797320503
704,704,706,388,female,36.0,6,21.53,273.98,351.6,1,0,1,746.0,yes,18.750999973334757,16.55234122412899,4.640043103248073
705,705,707,51,female,60.0,4,9.21,276.27,389.88,0,1,0,993.0,no,19.7453792062852,16.621371784542934,3.034798181098704
706,706,708,769,female,18.0,3,0.13,185.09,379.29,0,1,0,584.0,no,19.47536905940424,13.604778572251737,0.36055512754639896
707,707,709,214,female,35.0,1,1.09,200.07,252.98,1,1,0,842.0,yes,15.905345013548118,14.14461028095154,1.044030650891055
708,708,710,620,male,57.0,4,16.87,413.22,579.37,0,1,0,862.0,no,24.070105940772258,20.3278134584121,4.10731055558257
709,709,711,189,male,46.0,4,4.45,220.88,404.98,1,0,0,1458.0,yes,20.12411488736834,14.862032162527438,2.1095023109728985
710,710,712,382,female,69.0,4,272.44,272.44,272.44,0,1,0,790.0,yes,16.505756571572235,16.505756571572235,16.505756571572235
711,711,713,785,male,59.0,5,0.37,1.28,2.5,0,1,0,646.0,no,1.5811388300841898,1.131370849898476,0.6082762530298219
712,712,714,588,female,40.0,3,4.07,439.46,465.86,1,0,0,752.0,no,21.583790213954547,20.963301266737545,2.0174241001832014
713,713,715,254,female,27.0,4,0.07,179.81,379.33,0,1,1,831.0,no,19.47639597050748,13.409325113517086,0.2645751311064591
714,714,716,437,female,21.0,6,0.02,192.79,241.79,0,1,1,424.0,no,15.549598065544973,13.884883866997232,0.1414213562373095
715,715,717,837,female,50.0,4,0.02,422.85,565.14,0,1,1,368.0,no,23.7726733877366,20.563316853076014,0.1414213562373095
716,716,718,967,female,73.0,6,0.01,134.98,181.73,1,1,1,496.0,yes,13.480726983364065,11.618089343777658,0.1
717,717,719,4,female,39.0,3,4.94,364.27,398.22,0,1,1,1239.0,yes,19.95545038329128,19.085858639317227,2.222611077089287
718,718,720,112,female,36.0,4,195.59,195.59,195.59,1,0,0,1243.0,no,13.985349477220796,13.985349477220796,13.985349477220796
719,719,721,746,male,70.0,6,21.91,170.41,418.96,0,1,0,798.0,yes,20.468512403201167,13.054118124178286,4.6808118953873805
720,720,722,114,female,42.0,2,12.1,277.54,404.46,1,0,0,1066.0,yes,20.11119091451324,16.659531806146294,3.478505426185217
721,721,723,986,female,44.0,4,91.41,91.41,91.41,0,1,0,624.0,yes,9.560857702110203,9.560857702110203,9.560857702110203
722,722,724,158,male,56.0,5,6.47,134.45,219.96,0,1,0,992.0,yes,14.83104851316993,11.595257651298654,2.543619468395381
723,723,725,234,male,62.0,4,495.17,495.17,495.17,0,1,0,575.0,no,22.252415599210796,22.252415599210796,22.252415599210796
724,724,726,249,male,56.0,1,0.01,314.82,503.29,1,0,1,1251.0,no,22.434125790857106,17.743167699145495,0.1
725,725,727,551,female,55.0,5,271.92,271.92,271.92,1,0,0,882.0,yes,16.48999696785903,16.48999696785903,16.48999696785903
726,726,728,170,female,56.0,9,0.86,79.45,142.52,0,1,0,1100.0,yes,11.938174064738712,8.913472948295743,0.9273618495495703
727,727,729,955,male,43.0,3,457.11,457.11,457.11,0,1,0,536.0,no,21.380130963116198,21.380130963116198,21.380130963116198
728,728,730,675,female,34.0,4,0.01,545.6,611.04,1,0,1,802.0,no,24.7192232887686,23.358082113050294,0.1
729,729,731,578,male,64.0,5,362.44,362.44,362.44,0,1,0,888.0,yes,19.037857022259622,19.037857022259622,19.037857022259622
730,730,732,395,male,44.0,3,2.5,2.5,2.5,1,0,0,1349.0,no,1.5811388300841898,1.5811388300841898,1.5811388300841898
731,731,733,414,female,73.0,6,270.96,270.96,270.96,0,1,0,1226.0,yes,16.460862674841803,16.460862674841803,16.460862674841803
732,732,734,289,female,63.0,2,54.46,54.46,54.46,0,1,0,1181.0,no,7.379701890998037,7.379701890998037,7.379701890998037
733,733,735,883,male,38.0,5,440.74,440.74,440.74,0,1,0,625.0,yes,20.99380861111199,20.99380861111199,20.99380861111199
734,734,736,622,female,48.0,6,601.48,601.48,601.48,0,1,0,811.0,no,24.52508919453709,24.52508919453709,24.52508919453709
735,735,737,84,male,63.0,5,0.02,1.72,2.5,0,1,1,641.0,no,1.5811388300841898,1.3114877048604001,0.1414213562373095
736,736,738,471,male,27.0,4,0.05,299.88,390.99,0,0,1,647.0,yes,19.773467070799697,17.317043627594174,0.22360679774997896
737,737,739,693,female,20.0,3,0.08,339.09,437.57,1,1,0,822.0,no,20.91817391647751,18.4143965418365,0.282842712474619
738,738,740,522,male,78.0,4,2.66,145.7,225.53,0,1,1,1095.0,yes,15.017656275198204,12.070625501605125,1.6309506430300091
739,739,741,812,female,35.0,3,0.85,264.25,360.46,0,1,0,1094.0,yes,18.98578415552015,16.25576820700886,0.9219544457292888
740,740,742,208,male,61.0,5,7.78,307.24,360.36,1,0,0,976.0,yes,18.98315042346765,17.52826289168439,2.7892651361962706
741,741,743,762,female,76.0,8,7.01,209.27,443.36,1,0,0,933.0,yes,21.05611550120297,14.466167426101498,2.6476404589747453
742,742,744,83,female,58.0,2,376.51,376.51,376.51,0,1,0,1232.0,yes,19.403865594257244,19.403865594257244,19.403865594257244
743,743,745,154,female,38.0,1,1.63,209.74,292.64,0,1,1,1103.0,yes,17.10672382427448,14.482403115505383,1.2767145334803705
744,744,746,344,female,75.0,3,9.12,153.95,257.38,1,0,0,1392.0,yes,16.04306703844374,12.407658925034971,3.0199337741082997
745,745,747,228,female,30.0,7,10.85,105.75,302.71,0,1,0,961.0,no,17.398563159065752,10.283481900601567,3.2939338184001206
746,746,748,358,male,18.0,7,0.48,258.05,421.95,0,1,1,668.0,no,20.54142156716521,16.063934760823702,0.6928203230275509
747,747,749,832,female,29.0,3,7.59,120.63,163.24,0,1,0,207.0,no,12.776541002947551,10.983168941612433,2.7549954627911823
748,748,750,400,male,51.0,9,1.15,188.26,282.45,1,1,1,488.0,no,16.8062488378579,13.720787149431333,1.0723805294763609
749,749,751,252,male,71.0,6,13.06,262.37,669.12,0,1,0,917.0,no,25.86735394275959,16.197839362087773,3.6138621999185303
750,750,752,961,male,76.0,5,36.46,133.37,248.73,1,0,0,891.0,yes,15.771176240217468,11.548592987892508,6.038211655780211
751,751,753,148,female,67.0,3,11.58,179.6,344.98,0,1,1,818.0,no,18.573637231301788,13.401492454200763,3.402939905434711
752,752,754,506,male,34.0,4,396.82,396.82,396.82,1,0,0,718.0,yes,19.920341362536938,19.920341362536938,19.920341362536938
753,753,755,767,male,52.0,7,18.0,196.4,428.52,1,1,0,976.0,yes,20.700724624998035,14.01427843308388,4.242640687119285
754,754,756,678,male,35.0,6,0.06,419.41,727.74,0,1,0,515.0,no,26.976656575639613,20.47950194706893,0.2449489742783178
755,755,757,92,male,42.0,4,50.7,61.79,163.37,0,1,0,788.0,yes,12.781627439414748,7.860661549767933,7.12039324756716
756,756,758,526,female,80.0,4,1.73,93.47,170.21,0,1,1,1252.0,yes,13.046455457326331,9.66798841538404,1.3152946437965904
757,757,759,713,female,33.0,3,0.31,2.19,2.5,0,1,0,824.0,yes,1.5811388300841898,1.4798648586948742,0.5567764362830022
758,758,760,650,female,27.0,4,17.46,265.71,366.85,1,1,0,643.0,no,19.153328692423152,16.300613485387597,4.178516483155236
759,759,761,979,female,29.0,6,1.44,23.21,31.57,1,0,0,493.0,yes,5.618718715152059,4.817675788178362,1.2
760,760,762,781,male,59.0,6,0.68,219.77,338.39,1,0,0,832.0,yes,18.395379854735264,14.824641648282768,0.8246211251235321
761,761,763,185,male,34.0,2,0.1,247.04,250.93,1,1,0,702.0,no,15.840770183296014,15.7175061635108,0.31622776601683794
762,762,764,703,female,32.0,4,21.22,420.89,565.2,0,1,0,598.0,yes,23.77393530739074,20.515603817582363,4.606517122512408
763,763,765,199,male,23.0,5,282.0,282.0,282.0,1,0,0,1231.0,yes,16.792855623746664,16.792855623746664,16.792855623746664
764,764,766,200,male,40.0,5,16.71,119.65,136.36,1,1,0,723.0,yes,11.677328461596,10.938464243210744,4.0877866871939394
765,765,767,207,female,43.0,4,122.53,122.53,122.53,1,0,0,500.0,no,11.069326989478629,11.069326989478629,11.069326989478629
766,766,768,946,male,55.0,6,10.66,44.96,88.48,1,0,0,339.0,yes,9.406380813043878,6.705221845696084,3.2649655434629015
767,767,769,735,male,50.0,6,5.91,93.94,213.34,1,0,0,256.0,yes,14.6061630827538,9.692264957170744,2.4310491562286436
768,768,770,342,female,29.0,6,26.57,75.36,140.17,1,1,0,533.0,no,11.83934119788766,8.681013765684282,5.154609587543949
769,769,771,106,female,61.0,5,1.01,151.77,299.16,1,1,0,818.0,yes,17.29624236647949,12.319496742968035,1.004987562112089
770,770,772,827,female,41.0,6,22.7,22.7,22.7,0,0,1,696.0,no,4.764451699828638,4.764451699828638,4.764451699828638
771,771,773,683,male,47.0,4,0.06,431.4,439.39,0,1,1,498.0,yes,20.96163161588334,20.770170918892315,0.2449489742783178
772,772,774,412,female,16.0,4,445.34,445.34,445.34,0,1,0,803.0,yes,21.103080343873973,21.103080343873973,21.103080343873973
773,773,775,434,male,46.0,4,0.04,1.93,2.5,0,1,1,667.0,no,1.5811388300841898,1.3892443989449805,0.2
774,774,776,975,male,81.0,5,0.03,2.32,2.5,1,0,1,1033.0,yes,1.5811388300841898,1.5231546211727816,0.17320508075688773
775,775,777,936,female,42.0,2,411.82,411.82,411.82,1,0,0,857.0,yes,20.293348664032756,20.293348664032756,20.293348664032756
776,776,778,210,female,51.0,4,37.5,314.45,468.6,1,1,0,1250.0,yes,21.64717071582335,17.73273808524786,6.123724356957945
777,777,779,299,female,39.0,9,8.66,239.74,433.65,1,1,0,823.0,yes,20.824264692900922,15.483539646992867,2.9427877939124323
778,778,780,239,female,50.0,6,3.33,114.93,350.87,0,1,1,1357.0,no,18.731524230558495,10.720541031123384,1.8248287590894658
779,779,781,24,male,52.0,3,13.47,332.39,442.73,1,0,0,1347.0,yes,21.041150158677162,18.23156603257109,3.670149860700514
780,780,782,742,male,26.0,1,6.86,390.92,397.78,1,0,0,286.0,no,19.94442277931352,19.771696942852426,2.619160170741759
781,781,783,3,female,25.0,8,2.82,35.09,119.08,0,1,1,745.0,no,10.912378292562991,5.923681287847955,1.6792855623746665
782,782,784,516,male,18.0,4,2.7,112.01,130.64,0,1,0,989.0,no,11.429785649783637,10.58347768930421,1.6431676725154984
783,783,785,162,male,49.0,3,237.51,237.51,237.51,1,0,0,1399.0,no,15.411359446849586,15.411359446849586,15.411359446849586
784,784,786,179,male,30.0,6,1.76,449.26,692.93,0,1,0,896.0,no,26.32356358854173,21.195754291838732,1.3266499161421599
785,785,787,765,male,81.0,6,19.13,195.09,290.23,1,1,0,1427.0,yes,17.03613806001818,13.967462188959024,4.3737855457258075
786,786,788,964,female,42.0,4,31.5,126.14,157.64,0,1,0,986.0,yes,12.555476892575605,11.231206524679349,5.612486080160912
787,787,789,406,female,54.0,4,0.03,110.27,173.99,0,1,0,414.0,yes,13.190526903804868,10.500952337764417,0.17320508075688773
788,788,790,668,male,36.0,5,489.1,489.1,489.1,0,1,0,708.0,yes,22.115605350068986,22.115605350068986,22.115605350068986
789,789,791,117,female,62.0,5,11.6,67.38,78.98,1,0,1,847.0,yes,8.887069258197553,8.208532146492454,3.40587727318528
790,790,792,451,male,48.0,4,0.58,556.81,565.03,0,1,0,469.0,no,23.77035969437568,23.596821819897695,0.7615773105863908
791,791,793,527,female,40.0,2,11.2,183.62,390.23,0,1,0,755.0,no,19.75424005118901,13.550645741070792,3.3466401061363023
792,792,794,39,male,23.0,5,0.16,83.82,271.34,0,1,0,827.0,no,16.472401160729422,9.155326318597279,0.4
793,793,795,613,male,51.0,6,321.24,321.24,321.24,0,1,0,314.0,yes,17.923169362587632,17.923169362587632,17.923169362587632
794,794,796,422,male,65.0,4,9.23,326.43,421.23,1,0,0,1084.0,yes,20.52388852045343,18.067373909896258,3.0380915061926625
795,795,797,392,male,22.0,5,375.55,383.8,759.35,1,0,1,352.0,no,27.55630599336566,19.590814173994914,19.37911246677721
796,796,798,826,male,39.0,6,3.53,54.22,104.94,0,1,1,475.0,no,10.244022647378324,7.363423117002037,1.8788294228055935
797,797,799,34,male,45.0,7,1.7,838.18,1119.42,1,1,0,602.0,no,33.45773453179399,28.951338483738535,1.3038404810405297
798,798,800,844,male,17.0,7,264.38,264.38,264.38,0,1,0,492.0,no,16.259766295983468,16.259766295983468,16.259766295983468
799,799,801,748,female,24.0,4,348.54,348.54,348.54,0,0,1,1103.0,yes,18.66922601502269,18.66922601502269,18.66922601502269
800,800,802,726,male,56.0,4,57.12,373.64,542.45,0,1,0,701.0,no,23.290556025994743,19.329769786523585,7.557777451076474
801,801,803,95,female,23.0,2,0.2,1.94,7.0,1,1,0,862.0,yes,2.6457513110645907,1.3928388277184118,0.4472135954999579
802,802,804,700,female,52.0,2,0.55,156.17,240.54,0,1,1,970.0,yes,15.509352017411945,12.496799590295108,0.7416198487095663
803,803,805,933,male,62.0,3,0.09,192.07,378.24,0,0,1,521.0,yes,19.44839324982915,13.858932137794744,0.3
804,804,806,360,male,46.0,5,44.04,520.83,564.87,0,1,0,640.0,no,23.766993920140596,22.82170019959074,6.636264009214823
805,805,807,235,female,55.0,3,0.34,425.86,470.65,0,1,1,1083.0,no,21.69446934128604,20.636375650777442,0.5830951894845301
806,806,808,801,female,59.0,7,42.15,105.09,253.38,0,1,0,1178.0,yes,15.917914436257032,10.251341375644458,6.492303135251773
807,807,809,387,female,22.0,3,12.43,101.25,220.29,1,1,0,945.0,yes,14.842169652715873,10.062305898749054,3.5256205127608387
808,808,810,129,male,24.0,1,0.02,308.19,568.11,0,1,0,544.0,no,23.83505821264131,17.555341067606747,0.1414213562373095
809,809,811,296,male,34.0,4,0.04,90.3,126.61,1,1,1,463.0,no,11.252110913068712,9.50263121456368,0.2
810,810,812,11,male,22.0,2,69.33,662.06,731.39,0,1,0,355.0,no,27.04422304300865,25.730526617230357,8.326463835266445
811,811,813,75,male,19.0,5,7.97,481.8,921.43,0,1,0,353.0,no,30.3550654751394,21.949943052317927,2.8231188426986207
812,812,814,845,female,54.0,2,2.96,243.7,285.1,0,1,0,1278.0,yes,16.884904500766357,15.61089363233252,1.7204650534085253
813,813,815,612,female,62.0,4,589.02,589.02,589.02,0,1,0,1097.0,yes,24.26973423834715,24.26973423834715,24.26973423834715
814,814,816,487,female,29.0,4,0.17,114.7,215.4,1,0,0,758.0,yes,14.676511847165866,10.709808588392232,0.41231056256176607
815,815,817,816,male,53.0,6,0.0,682.56,771.09,0,1,0,360.0,no,27.768507341951242,26.12584926849269,0.0
816,816,818,994,male,64.0,6,0.0,1.22,2.5,0,1,0,299.0,no,1.5811388300841898,1.104536101718726,0.0
817,817,819,163,male,19.0,3,274.64,274.64,274.64,0,1,0,670.0,no,16.572265988693278,16.572265988693278,16.572265988693278
818,818,820,825,female,29.0,5,22.42,22.42,22.42,1,0,0,433.0,no,4.734976240700686,4.734976240700686,4.734976240700686
819,819,821,160,male,58.0,4,70.3,555.07,625.37,0,1,1,617.0,no,25.00739890512406,23.559923599197006,8.384509526501834
820,820,822,698,male,52.0,5,42.95,217.67,326.04,0,1,0,595.0,yes,18.056577748842663,14.753643617764393,6.553624951124378
821,821,823,103,male,79.0,4,0.16,381.77,847.72,0,1,0,1306.0,no,29.115631540462935,19.538935487891862,0.4
822,822,824,842,female,48.0,4,0.11,83.35,173.57,0,1,0,748.0,yes,13.174596768022921,9.129622117042961,0.33166247903553997
823,823,825,304,female,86.0,5,0.01,30.51,54.84,0,1,1,1110.0,no,7.405403432629448,5.523585791856591,0.1
824,824,827,545,female,59.0,4,144.08,144.08,144.08,0,1,0,1184.0,yes,12.003332870498927,12.003332870498927,12.003332870498927
825,825,828,970,female,38.0,8,56.77,56.77,56.77,0,1,0,912.0,yes,7.534586916347837,7.534586916347837,7.534586916347837
826,826,829,297,male,56.0,7,341.02,341.02,341.02,0,1,0,766.0,yes,18.466726835040365,18.466726835040365,18.466726835040365
827,827,830,777,male,62.0,4,1.8,514.44,913.58,0,1,0,464.0,no,30.225485934886144,22.68126980572296,1.3416407864998738
828,828,831,236,male,47.0,2,16.3,154.57,286.07,0,1,1,1002.0,yes,16.91360399205326,12.432618388738552,4.03732584763727
829,829,832,35,female,71.0,7,16.04,218.64,320.75,1,1,0,189.0,yes,17.909494688572316,14.786480311419618,4.004996878900157
830,830,833,125,female,76.0,3,1.69,94.14,157.68,0,0,1,1165.0,yes,12.55706972187381,9.702576977277738,1.3
831,831,834,903,male,29.0,6,711.44,711.44,711.44,1,0,0,316.0,no,26.67283262047734,26.67283262047734,26.67283262047734
832,832,835,177,male,34.0,3,0.56,495.25,789.95,1,1,0,683.0,no,28.106049170952506,22.254213084267885,0.7483314773547883
833,833,836,877,male,20.0,5,0.76,428.41,590.45,0,1,1,542.0,no,24.299176940793696,20.69806754264755,0.8717797887081347
834,834,837,716,male,78.0,7,294.74,294.74,294.74,0,1,0,913.0,yes,17.167993476233615,17.167993476233615,17.167993476233615
835,835,838,491,male,24.0,3,4.84,412.47,611.17,0,1,0,698.0,yes,24.72185268138292,20.309357449215376,2.2
836,836,839,410,male,30.0,3,11.3,189.39,296.64,1,1,0,492.0,yes,17.22324011328879,13.761903938045782,3.361547262794322
837,837,840,958,female,43.0,4,0.02,26.55,49.94,1,1,0,716.0,yes,7.066823897621901,5.152669211195301,0.1414213562373095
838,838,841,454,male,43.0,4,6.46,265.67,355.24,1,1,0,979.0,yes,18.847811544049353,16.299386491521698,2.541653005427767
839,839,842,402,male,56.0,5,19.44,438.83,518.9,1,0,0,1148.0,yes,22.779376637651872,20.94826961827635,4.409081537009721
840,840,843,263,male,90.0,3,0.0,100.04,194.68,0,1,1,962.0,no,13.952777501271925,10.00199980003999,0.0
841,841,844,852,female,73.0,4,4.21,142.36,165.86,1,0,1,698.0,yes,12.87866452703851,11.931470990619724,2.0518284528683193
842,842,845,968,male,30.0,4,405.9,405.9,405.9,0,1,0,312.0,no,20.146960068456977,20.146960068456977,20.146960068456977
843,843,846,380,male,85.0,4,3.31,319.38,395.54,1,1,0,1164.0,yes,19.88818744883505,17.8712058910416,1.8193405398660252
844,844,847,625,male,57.0,4,0.05,227.91,383.76,1,0,1,1163.0,yes,19.58979326077741,15.096688378581575,0.22360679774997896
845,845,848,397,male,60.0,5,0.02,148.94,293.84,0,1,1,884.0,no,17.141761869772896,12.20409767250328,0.1414213562373095
846,846,849,858,female,23.0,5,282.39,282.39,282.39,0,1,0,377.0,no,16.804463692721644,16.804463692721644,16.804463692721644
847,847,850,67,male,74.0,2,5.33,220.9,255.45,0,1,0,1364.0,yes,15.982803258502559,14.862705002791383,2.3086792761230392
848,848,851,788,male,39.0,5,0.25,26.11,44.36,1,1,0,264.0,no,6.660330322138685,5.109794516416487,0.5
849,849,852,848,male,35.0,6,0.06,2.12,2.5,1,0,0,384.0,no,1.5811388300841898,1.4560219778561037,0.2449489742783178
850,850,853,830,female,44.0,4,3.05,233.26,425.52,1,0,1,732.0,no,20.6281361252053,15.272851731094622,1.746424919657298
851,851,854,948,female,59.0,2,427.88,427.88,427.88,0,1,0,755.0,yes,20.685260452795852,20.685260452795852,20.685260452795852
852,852,855,696,male,20.0,4,13.36,227.26,316.78,1,0,0,180.0,no,17.798314526943273,15.075145107095985,3.655133376499413
